Fe,Mn,Ni,Co,Cr,dHmix,VEC,EN paulings,δ,dSmix,EN allen,Ω,Λ,PHASES
0.15,0.1,0.2,0.55,0.0,-2.3100000000000005,8.85,0.12031209415515962,2.320637395863652,9.690709386381037,0.03634556369077247,6160.732151242369,4.175882627615128,FCC_SS
0.15,0.1,0.15,0.6,0.0,-2.2199999999999998,8.799999999999999,0.12031209415515962,2.25742645071716,9.194880058945403,0.034770677301427404,6090.779671478452,4.073169274695212,FCC_SS
0.15,0.1,0.1,0.65,0.0,-2.13,8.75,0.12031209415515962,2.165324171400869,8.523105009689283,0.032999999999999995,5892.346611276035,3.936179682590072,FCC_SS
0.15,0.15,0.6,0.1,0.0,-3.96,9.15,0.14097872179871682,1.548524191717577,9.194880058945403,0.04893618293246823,3343.8249426483017,5.937834299344536,FCC_SS
0.15,0.15,0.55,0.15,0.0,-3.84,9.1,0.14097872179871682,1.791456082555588,9.831971305410596,0.04825712382643618,3692.3660988366205,5.488256955417445,FCC_SS
0.15,0.15,0.5,0.2,0.0,-3.72,9.05,0.1409787217987168,1.9714174040819665,10.289955391601902,0.04748420790115378,3994.549618551695,5.219572156711097,FCC_SS
0.15,0.15,0.45,0.25,0.0,-3.6,9.0,0.14097872179871682,2.1050951941433174,10.601256195497166,0.04661276649159536,4258.465717863459,5.035998478829561,FCC_SS
0.15,0.15,0.4,0.3,0.0,-3.48,8.95,0.14097872179871682,2.2013828586848043,10.78256203640904,0.04563715591489018,4486.847150840209,4.898085761806549,FCC_SS
0.15,0.15,0.35,0.35,0.0,-3.36,8.9,0.1409787217987168,2.2654786872069472,10.84215472584366,0.04455053310567671,4679.228740460087,4.785811840591926,FCC_SS
0.15,0.15,0.3,0.4,0.0,-3.24,8.85,0.14097872179871682,2.300487717798644,10.78256203640904,0.043344549830399634,4832.518004033816,4.6870765503268865,FCC_SS
0.15,0.15,0.25,0.45,0.0,-3.12,8.8,0.14097872179871682,2.308138850209739,10.601256195497164,0.04200892762258991,4940.796998036034,4.592988933284423,FCC_SS
0.15,0.15,0.2,0.5,0.0,-3.0,8.75,0.1409787217987168,2.2891085534896627,10.289955391601902,0.040530852446007085,4994.40134857051,4.495180176543065,FCC_SS
0.15,0.15,0.15,0.55,0.0,-2.88,8.7,0.1409787217987168,2.243121989635829,9.831971305410596,0.0388940869541888,4977.776861256663,4.383163889810031,FCC_SS
0.15,0.15,0.1,0.6,0.0,-2.76,8.649999999999999,0.14097872179871682,2.168876795143938,9.194880058945403,0.03707762128292483,4864.291439879052,4.239466289432629,FCC_SS
0.15,0.2,0.55,0.1,0.0,-4.640000000000001,9.0,0.1564448784716201,1.5495032701332572,9.690709386381037,0.05230678732248804,2985.845403930959,6.254074820731186,FCC_SS
0.15,0.2,0.5,0.15,0.0,-4.49,8.95,0.1564448784716201,1.7801140470742085,10.289955391601902,0.051419840528729714,3280.9832152309273,5.7805034506156785,FCC_SS
0.15,0.2,0.45,0.2,0.0,-4.340000000000001,8.9,0.1564448784716201,1.9501511353997696,10.706297598871176,0.05043808085167392,3536.6551964566033,5.4899835220599185,FCC_SS
0.15,0.2,0.4,0.25,0.0,-4.19,8.85,0.1564448784716201,2.07503841611755,10.97131142714031,0.04935585071701222,3759.179773358947,5.287281113410862,FCC_SS
0.15,0.2,0.35,0.3,0.0,-4.04,8.799999999999999,0.1564448784716201,2.163061564059903,11.10051569720855,0.048166378315169144,3950.162473290067,5.131853795401792,FCC_SS
0.15,0.2,0.3,0.35,0.0,-3.8899999999999997,8.75,0.15644487847162014,2.219044308235837,11.10051569720855,0.0468614980554399,4108.1895690196125,5.002385782027748,FCC_SS
0.15,0.2,0.25,0.4,0.0,-3.74,8.7,0.1564448784716201,2.245804630173932,10.97131142714031,0.04543126676640216,4229.088534475088,4.885247487574469,FCC_SS
0.15,0.2,0.2,0.45,0.0,-3.5900000000000003,8.649999999999999,0.1564448784716201,2.244802183165682,10.706297598871176,0.0438634243989226,4305.333294877541,4.769372410255259,FCC_SS
0.15,0.2,0.15,0.5,0.0,-3.44,8.6,0.1564448784716201,2.2164125283482186,10.289955391601902,0.04214261501141094,4324.323840659677,4.64261740988736,FCC_SS
0.15,0.2,0.1,0.55,0.0,-3.29,8.55,0.1564448784716201,2.159973611847973,9.690709386381037,0.04024922359499622,4264.059405226295,4.4864943410536,FCC_SS
0.15,0.25,0.5,0.1,0.0,-5.16,8.85,0.16815171720800232,1.5459238152411374,10.043652069198332,0.05470603257411375,2762.393607869433,6.496860951476898,FCC_SS
0.15,0.25,0.45,0.15,0.0,-4.98,8.8,0.16815171720800232,1.7647661227559026,10.601256195497164,0.05361669516111558,3025.402671694894,6.007173448537181,FCC_SS
0.15,0.25,0.4,0.2,0.0,-4.800000000000001,8.75,0.16815171720800234,1.9250991849294758,10.97131142714031,0.0524285227714838,3252.993838147102,5.699088916056153,FCC_SS
0.15,0.25,0.35,0.25,0.0,-4.619999999999999,8.7,0.16815171720800232,2.0412414523193214,11.18422368456581,0.05113462623311132,3450.1635487539384,5.479128239267309,FCC_SS
0.15,0.25,0.3,0.3,0.0,-4.4399999999999995,8.65,0.16815171720800234,2.120922829953956,11.253835265199426,0.0497267533627523,3617.4490293902304,5.306103129383421,FCC_SS
0.15,0.25,0.25,0.35,0.0,-4.26,8.6,0.16815171720800232,2.1686064395724696,11.18422368456581,0.04819491674440363,3752.228284033206,5.1573321375780505,FCC_SS
0.15,0.25,0.2,0.4,0.0,-4.08,8.55,0.16815171720800232,2.186816222729903,10.97131142714031,0.046526873954737154,3848.5639496380427,5.017024893589055,FCC_SS
0.15,0.25,0.15,0.45,0.0,-3.9,8.5,0.16815171720800232,2.176717154830517,10.601256195497164,0.04470738194079362,3895.8257383042405,4.870295698258784,FCC_SS
0.15,0.25,0.1,0.5,0.0,-3.7199999999999998,8.45,0.16815171720800234,2.1383343303319484,10.043652069198332,0.04271709259769443,3874.905766052002,4.696951232896863,FCC_SS
0.15,0.3,0.45,0.1,0.0,-5.52,8.7,0.1768473918382739,1.5377770788442444,10.271244885736335,0.056258332716140766,2621.307288547294,6.6792807794065645,FCC_SS
0.15,0.3,0.4,0.15,0.0,-5.3100000000000005,8.65,0.1768473918382739,1.7453266623108126,10.782562036409038,0.054963624334645134,2864.6891511985027,6.1779621369749345,FCC_SS
0.15,0.3,0.35,0.2,0.0,-5.1,8.6,0.1768473918382739,1.8961296647079386,11.10051569720855,0.053563046963368284,3074.9516767120354,5.854302004667157,FCC_SS
0.15,0.3,0.3,0.25,0.0,-4.89,8.55,0.17684739183827392,2.0035319592865832,11.253835265199426,0.05204805471869239,3255.9025442619404,5.616998128248818,FCC_SS
0.15,0.3,0.25,0.3,0.0,-4.68,8.5,0.1768473918382739,2.0747501655808582,11.253835265199426,0.05040833264451421,3406.8100666605314,5.424188151371344,FCC_SS
0.15,0.3,0.2,0.35,0.0,-4.47,8.45,0.17684739183827392,2.113894088181122,11.10051569720855,0.0486312656631513,3523.2341488623338,5.251216586144045,FCC_SS
0.15,0.3,0.15,0.4,0.0,-4.26,8.4,0.1768473918382739,2.1231789386223325,10.782562036409038,0.04670117771534246,3596.0856838563714,5.0784989622238434,FCC_SS
0.15,0.3,0.1,0.45,0.0,-4.050000000000001,8.35,0.1768473918382739,2.103437893185994,10.271244885736335,0.04459820624195552,3608.2502867114486,4.883074950303803,FCC_SS
0.15,0.35,0.4,0.1,0.0,-5.72,8.549999999999999,0.18296174463531983,1.525013025872616,10.382939146014595,0.05703288525052889,2538.1929734042324,6.808426531355988,FCC_SS
0.15,0.35,0.35,0.15,0.0,-5.4799999999999995,8.5,0.18296174463531983,1.7216772811015042,10.84215472584366,0.05552251795442994,2770.487091715124,6.297437298415767,FCC_SS
0.15,0.35,0.3,0.2,0.0,-5.24,8.45,0.18296174463531983,1.8630782238272474,11.10051569720855,0.05389573266966501,2970.659000418998,5.958158683431554,FCC_SS
0.15,0.35,0.25,0.25,0.0,-5.0,8.399999999999999,0.18296174463531983,1.9617015178954385,11.18422368456581,0.0521416340365355,3141.2010640471535,5.701287164504271,FCC_SS
0.15,0.35,0.2,0.3,0.0,-4.76,8.35,0.18296174463531983,2.024283969734514,11.10051569720855,0.050246890451051775,3279.549417013526,5.483675147941022,FCC_SS
0.15,0.35,0.15,0.35,0.0,-4.52,8.299999999999999,0.18296174463531983,2.0545817294686866,10.84215472584366,0.04819491674440365,3378.098783275581,5.277061783591074,FCC_SS
0.15,0.35,0.1,0.4,0.0,-4.28,8.25,0.18296174463531983,2.0544765160404204,10.382939146014595,0.04596466033813369,3421.2754854262575,5.053812523506264,FCC_SS
0.15,0.4,0.35,0.1,0.0,-5.759999999999999,8.4,0.18674849396983095,1.507537688442211,10.382939146014595,0.05706137047074838,2501.7295301729787,6.887349633523015,FCC_SS
0.15,0.4,0.3,0.15,0.0,-5.49,8.35,0.18674849396983095,1.6936620662250077,10.78256203640904,0.05531726674375729,2729.7165475961933,6.366418810124396,FCC_SS
0.15,0.4,0.25,0.2,0.0,-5.220000000000001,8.3,0.18674849396983095,1.8257418583505596,10.971311427140312,0.053441556863549525,2925.3677796676707,6.009234754058927,FCC_SS
0.15,0.4,0.2,0.25,0.0,-4.950000000000001,8.25,0.18674849396983095,1.9154976927353093,10.971311427140312,0.05141984052872975,3089.3661480241453,5.727655777790785,FCC_SS
0.15,0.4,0.15,0.3,0.0,-4.68,8.2,0.18674849396983095,1.9692109597077765,10.78256203640904,0.04923413450036468,3215.9912860088803,5.4755748657874275,FCC_SS
0.15,0.4,0.1,0.35,0.0,-4.41,8.15,0.18674849396983095,1.9902745104244743,10.382939146014595,0.04686149805543993,3291.109180330272,5.216837723455636,FCC_SS
0.15,0.45,0.3,0.1,0.0,-5.640000000000001,8.25,0.18834808201837358,1.4852083137488572,10.271244885736335,0.05634491991297881,2508.4419690803593,6.915693098842404,FCC_SS
0.15,0.45,0.25,0.15,0.0,-5.34,8.2,0.18834808201837358,1.6610808632831722,10.601256195497164,0.05433921236087248,2738.4593251065153,6.382143356069667,FCC_SS
0.15,0.45,0.2,0.2,0.0,-5.04,8.15,0.18834808201837358,1.7838705483454276,10.706297598871176,0.05217997700267794,2934.460218865207,6.0017233923176,FCC_SS
0.15,0.45,0.15,0.25,0.0,-4.74,8.1,0.18834808201837358,1.8646133156680726,10.601256195497166,0.0498472667254685,3094.045953765987,5.685498492591661,FCC_SS
0.15,0.45,0.1,0.3,0.0,-4.4399999999999995,8.049999999999999,0.18834808201837358,1.9091497302076075,10.271244885736337,0.04731543088676251,3204.9060055628656,5.380010128707614,FCC_SS
0.15,0.5,0.25,0.1,0.0,-5.36,8.1,0.18781639970992944,1.4578257336256464,10.043652069198332,0.054854352607609874,2561.4123499982575,6.889473712485193,FCC_SS
0.15,0.5,0.2,0.15,0.0,-5.03,8.05,0.18781639970992944,1.623679927767453,10.289955391601902,0.05254521862167858,2800.4839827700644,6.337428464580769,FCC_SS
0.15,0.5,0.15,0.2,0.0,-4.699999999999999,8.0,0.18781639970992944,1.737155825109907,10.289955391601902,0.05004997502496878,3001.4924136418363,5.923449838445479,FCC_SS
0.15,0.5,0.1,0.25,0.0,-4.37,7.95,0.18781639970992944,1.8086717608052556,10.043652069198332,0.0473392015141785,3155.47645501278,5.553054062571698,FCC_SS
0.15,0.55,0.2,0.1,0.0,-4.92,7.950000000000001,0.18513508581573615,1.425122983227404,9.690709386381037,0.05252380412727164,2671.8388785824955,6.799910955358378,FCC_SS
0.15,0.55,0.15,0.15,0.0,-4.5600000000000005,7.9,0.18513508581573615,1.5811388300841944,9.831971305410594,0.0498472667254685,2929.108118070239,6.218284642903273,FCC_SS
0.15,0.55,0.1,0.2,0.0,-4.2,7.8500000000000005,0.18513508581573615,1.6852148738747543,9.690709386381037,0.046933463541486045,3139.097647659857,5.750429536679519,FCC_SS
0.15,0.6,0.15,0.1,0.0,-4.32,7.800000000000001,0.18020821290940098,1.3867485580831491,9.194880058945403,0.04923413450036466,2864.9926628109856,6.630531544705655,FCC_SS
0.15,0.6,0.1,0.15,0.0,-3.9299999999999997,7.75,0.18020821290940098,1.5330518434239733,9.194880058945403,0.046086874487211646,3153.984240066501,5.997761979405228,FCC_SS
0.15,0.65,0.1,0.1,0.0,-3.5600000000000005,7.65,0.17284386017443604,1.3422416129633914,8.523105009689283,0.044774434669797886,3197.6008570059003,6.3499037188036755,FCC_SS
0.2,0.1,0.6,0.1,0.0,-3.16,9.200000000000001,0.11999999999999997,1.54295477944641,9.053618139915844,0.04517742799230601,4167.81592029607,5.867714504999396,FCC_SS
0.2,0.1,0.55,0.15,0.0,-3.06,9.15,0.11999999999999997,1.7988484706657057,9.690709386381037,0.044553338819890875,4613.221033706294,5.387173819479505,FCC_SS
0.2,0.1,0.5,0.2,0.0,-2.96,9.100000000000001,0.11999999999999997,1.989002024629471,10.148693472572345,0.0438292140016222,5001.317286635568,5.102404797432488,FCC_SS
0.2,0.1,0.45,0.25,0.0,-2.8600000000000003,9.05,0.11999999999999997,2.131554022084056,10.459994276467608,0.042999999999999955,5342.277496376306,4.9072151904649814,FCC_SS
0.2,0.1,0.4,0.3,0.0,-2.7600000000000002,9.0,0.11999999999999997,2.2360679774997965,10.641300117379483,0.04205948168962614,5639.503507859047,4.758934086287389,FCC_SS
0.2,0.1,0.35,0.35,0.0,-2.6599999999999997,8.950000000000001,0.11999999999999997,2.3081368872676293,10.700892806814105,0.04099999999999995,5892.329960203241,4.636160387992332,FCC_SS
0.2,0.1,0.3,0.4,0.0,-2.56,8.9,0.11999999999999997,2.351152052861989,10.641300117379483,0.03981205847478873,6096.716750843941,4.525994014052022,FCC_SS
0.2,0.1,0.25,0.45,0.0,-2.46,8.850000000000001,0.11999999999999997,2.367094792597876,10.459994276467608,0.03848376280978768,6244.956745466657,4.418916517064283,FCC_SS
0.2,0.1,0.2,0.5,0.0,-2.3600000000000003,8.8,0.11999999999999997,2.35690707212635,10.148693472572345,0.03699999999999998,6324.442156827181,4.3059370446100855,FCC_SS
0.2,0.1,0.15,0.55,0.0,-2.2600000000000002,8.75,0.11999999999999997,2.320637395863652,9.690709386381037,0.035341194094144567,6314.826421824494,4.175882627615128,FCC_SS
0.2,0.1,0.1,0.6,0.0,-2.16,8.7,0.11999999999999997,2.257426450717165,9.053618139915844,0.03348133808556641,6181.190125432359,4.010592742474328,FCC_SS
0.2,0.15,0.55,0.1,0.0,-3.9000000000000004,9.05,0.13999999999999996,1.548524191717577,9.690709386381037,0.04914010581999183,3588.6684695591825,6.258029056447863,FCC_SS
0.2,0.15,0.5,0.15,0.0,-3.7699999999999996,9.0,0.13999999999999996,1.7914560825555925,10.289955391601902,0.04829855070289372,3947.439783847282,5.743906028063394,FCC_SS
0.2,0.15,0.45,0.2,0.0,-3.64,8.950000000000001,0.13999999999999996,1.9714174040819665,10.706297598871176,0.04735768153108844,4259.724037792632,5.430761429164108,FCC_SS
0.2,0.15,0.4,0.25,0.0,-3.51,8.9,0.13999999999999999,2.1050951941433174,10.97131142714031,0.046311445669510204,4533.089571854768,5.211788738896038,FCC_SS
0.2,0.15,0.35,0.3,0.0,-3.38,8.85,0.13999999999999996,2.2013828586848043,11.10051569720855,0.04515251930955787,4769.444947121632,5.042519366140813,FCC_SS
0.2,0.15,0.3,0.35,0.0,-3.25,8.8,0.13999999999999996,2.2654786872069472,11.10051569720855,0.043871972830042606,4967.0538315893955,4.899854392757101,FCC_SS
0.2,0.15,0.25,0.4,0.0,-3.12,8.75,0.13999999999999996,2.300487717798644,10.97131142714031,0.04245880356298323,5120.824444158037,4.769124104535038,FCC_SS
0.2,0.15,0.2,0.45,0.0,-2.99,8.7,0.13999999999999996,2.308138850209739,10.706297598871176,0.04089926649709012,5221.558017911,4.638498068648817,FCC_SS
0.2,0.15,0.15,0.5,0.0,-2.86,8.65,0.13999999999999996,2.289108553489668,10.289955391601902,0.039175885439897834,5253.813762442895,4.495180176543054,FCC_SS
0.2,0.15,0.1,0.55,0.0,-2.7300000000000004,8.600000000000001,0.13999999999999996,2.243121989635829,9.690709386381037,0.03726593618842817,5190.564029390355,4.320188305030314,FCC_SS
0.2,0.2,0.5,0.1,0.0,-4.48,8.9,0.15491933384829665,1.5495032701332587,10.148693472572344,0.05199999999999995,3248.0349778960326,6.549643145767319,FCC_SS
0.2,0.2,0.45,0.15,0.0,-4.32,8.85,0.15491933384829662,1.7801140470742085,10.706297598871176,0.050950956811427944,3558.356965847045,6.014388581713639,FCC_SS
0.2,0.2,0.4,0.2,0.0,-4.160000000000001,8.8,0.15491933384829665,1.9501511353997696,11.076352830514324,0.04979959839195489,3828.264447046513,5.679740728527554,FCC_SS
0.2,0.2,0.35,0.25,0.0,-4.0,8.75,0.15491933384829665,2.07503841611755,11.289265087939821,0.048538644398046345,4063.5709684039384,5.440508956485888,FCC_SS
0.2,0.2,0.3,0.3,0.0,-3.84,8.7,0.15491933384829665,2.163061564059903,11.358876668573437,0.04715930449020635,4264.903224153433,5.251296059855866,FCC_SS
0.2,0.2,0.25,0.35,0.0,-3.68,8.65,0.15491933384829665,2.219044308235837,11.289265087939821,0.04565084884205328,4429.195905969434,5.087444647247671,FCC_SS
0.2,0.2,0.2,0.4,0.0,-3.5200000000000005,8.6,0.15491933384829665,2.245804630173932,11.076352830514324,0.04399999999999998,4549.486057487957,4.932019767746444,FCC_SS
0.2,0.2,0.15,0.45,0.0,-3.3600000000000003,8.55,0.15491933384829665,2.244802183165682,10.706297598871176,0.04219004621945796,4613.267161799312,4.769372410255259,FCC_SS
0.2,0.2,0.1,0.5,0.0,-3.2,8.5,0.15491933384829665,2.2164125283482186,10.148693472572345,0.04019950248448356,4597.992436417308,4.578882921283458,FCC_SS
0.2,0.25,0.45,0.1,0.0,-4.9,8.75,0.16613247725836144,1.5459238152411374,10.459994276467608,0.05393282859261134,3038.4148680428916,6.766177073762221,FCC_SS
0.2,0.25,0.4,0.15,0.0,-4.710000000000001,8.7,0.16613247725836144,1.7647661227559026,10.97131142714031,0.05267589581582828,3320.161091862938,6.216864255081709,FCC_SS
0.2,0.25,0.35,0.2,0.0,-4.52,8.65,0.16613247725836144,1.9250991849294758,11.289265087939821,0.05131033034389854,3564.9850715201114,5.864251139015153,FCC_SS
0.2,0.25,0.3,0.25,0.0,-4.33,8.6,0.16613247725836144,2.0412414523193214,11.4425846559307,0.04982720140646067,3777.242119619987,5.605698749126069,FCC_SS
0.2,0.25,0.25,0.3,0.0,-4.140000000000001,8.549999999999999,0.16613247725836144,2.120922829953956,11.442584655930698,0.048215661356036554,3956.121629774493,5.39509712202924,FCC_SS
0.2,0.25,0.2,0.35,0.0,-3.95,8.5,0.16613247725836144,2.1686064395724696,11.289265087939821,0.0464623503495034,4096.574206024947,5.205769420368154,FCC_SS
0.2,0.25,0.15,0.4,0.0,-3.76,8.45,0.16613247725836144,2.186816222729903,10.97131142714031,0.04455053310567674,4188.210600251555,5.017024893589055,FCC_SS
0.2,0.25,0.1,0.45,0.0,-3.5700000000000003,8.399999999999999,0.16613247725836144,2.176717154830517,10.459994276467608,0.04245880356298327,4211.392933692077,4.805398925282987,FCC_SS
0.2,0.3,0.4,0.1,0.0,-5.16,8.6,0.1743559577416269,1.5377770788442446,10.641300117379483,0.055036351623268004,2913.7777007452464,6.9199237417280415,FCC_SS
0.2,0.3,0.35,0.15,0.0,-4.9399999999999995,8.55,0.1743559577416269,1.7453266623108126,11.10051569720855,0.05356304696336828,3179.376449388741,6.360136435726861,FCC_SS
0.2,0.3,0.3,0.2,0.0,-4.720000000000001,8.5,0.1743559577416269,1.8961296647079386,11.358876668573439,0.051971145840745095,3409.828888072395,5.990559021354191,FCC_SS
0.2,0.3,0.25,0.25,0.0,-4.5,8.45,0.1743559577416269,2.0035319592865832,11.4425846559307,0.05024937810560442,3607.9740818444607,5.711206453629605,FCC_SS
0.2,0.3,0.2,0.3,0.0,-4.279999999999999,8.4,0.1743559577416269,2.0747501655808582,11.358876668573439,0.04838388161361176,3770.9878173775705,5.4748166102174265,FCC_SS
0.2,0.3,0.15,0.35,0.0,-4.06,8.35,0.1743559577416269,2.113894088181122,11.10051569720855,0.046357307945997024,3890.3753166399133,5.251216586144045,FCC_SS
0.2,0.3,0.1,0.4,0.0,-3.8400000000000003,8.3,0.1743559577416269,2.1231789386223325,10.641300117379483,0.044147480109288234,3948.6428482432357,5.011965748060927,FCC_SS
0.2,0.35,0.35,0.1,0.0,-5.26,8.45,0.17999999999999997,1.5250130258726116,10.700892806814103,0.055360184248248255,2853.130630592479,7.016918954309298,FCC_SS
0.2,0.35,0.3,0.15,0.0,-5.01,8.4,0.17999999999999997,1.7216772811015042,11.10051569720855,0.05365398400864558,3111.800253681547,6.4475008290209885,FCC_SS
0.2,0.35,0.25,0.2,0.0,-4.76,8.35,0.17999999999999997,1.8630782238272474,11.289265087939821,0.051814573239581906,3335.6695132212108,6.059469185759004,FCC_SS
0.2,0.35,0.2,0.25,0.0,-4.51,8.3,0.17999999999999997,1.961701517895443,11.289265087939821,0.049827201406460686,3525.579914214821,5.754833232759689,FCC_SS
0.2,0.35,0.15,0.3,0.0,-4.26,8.25,0.17999999999999997,2.024283969734514,11.10051569720855,0.04767336782733101,3675.2869401708454,5.483675147941022,FCC_SS
0.2,0.35,0.1,0.35,0.0,-4.01,8.2,0.17999999999999997,2.0545817294686852,10.700892806814105,0.045329350315220715,3769.1960211931632,5.208307196220106,FCC_SS
0.2,0.4,0.3,0.1,0.0,-5.2,8.3,0.1833030277982336,1.507537688442211,10.641300117379481,0.05491812087098388,2848.594185267738,7.058729077861723,FCC_SS
0.2,0.4,0.25,0.15,0.0,-4.92,8.25,0.18330302779823357,1.6936620662250077,10.97131142714031,0.052952809179494874,3108.5382376897546,6.477863350623537,FCC_SS
0.2,0.4,0.2,0.2,0.0,-4.640000000000001,8.200000000000001,0.18330302779823357,1.8257418583505511,11.076352830514324,0.05083306010855532,3332.454429180602,6.0667683001589,FCC_SS
0.2,0.4,0.15,0.25,0.0,-4.359999999999999,8.15,0.18330302779823357,1.915497692735314,10.97131142714031,0.04853864439804638,3517.8654530142558,5.72765577779077,FCC_SS
0.2,0.4,0.1,0.3,0.0,-4.08,8.1,0.18330302779823357,1.9692109597077765,10.641300117379481,0.04604345773288536,3651.426510865508,5.403839575907403,FCC_SS
0.2,0.45,0.25,0.1,0.0,-4.98,8.15,0.18439088914585772,1.4852083137488572,10.459994276467608,0.05369124695888517,2901.8082515369124,7.042779238196718,FCC_SS
0.2,0.45,0.2,0.15,0.0,-4.67,8.1,0.18439088914585772,1.6610808632831695,10.706297598871176,0.051427132916389555,3171.883949233023,6.445380135022385,FCC_SS
0.2,0.45,0.15,0.2,0.0,-4.36,8.05,0.18439088914585772,1.7838705483454196,10.706297598871176,0.04897703543498727,3402.3189536963205,6.0017233923176265,FCC_SS
0.2,0.45,0.1,0.25,0.0,-4.050000000000001,8.0,0.18439088914585772,1.8646133156680769,10.459994276467608,0.04631144566951025,3583.6456934105254,5.609739128522672,FCC_SS
0.2,0.5,0.2,0.1,0.0,-4.6,8.0,0.18330302779823357,1.4578257336256424,10.148693472572344,0.0516236379965612,3024.972526139987,6.961527182904321,FCC_SS
0.2,0.5,0.15,0.15,0.0,-4.26,7.949999999999999,0.18330302779823357,1.623679927767456,10.289955391601902,0.04899999999999998,3316.6990019268947,6.337428464580756,FCC_SS
0.2,0.5,0.1,0.2,0.0,-3.92,7.8999999999999995,0.18330302779823357,1.7371558251099108,10.148693472572345,0.046141087980237305,3560.068467891386,5.8421319065779445,FCC_SS
0.2,0.55,0.15,0.1,0.0,-4.0600000000000005,7.850000000000001,0.18,1.4251229832274002,9.690709386381037,0.048608126892526915,3247.7004252658517,6.799910955358396,FCC_SS
0.2,0.55,0.1,0.15,0.0,-3.69,7.800000000000001,0.18,1.5811388300841875,9.690709386381037,0.04552746423863292,3578.6030204206295,6.128942760747364,FCC_SS
0.2,0.6,0.1,0.1,0.0,-3.3600000000000003,7.700000000000001,0.17435595774162693,1.3867485580831511,9.053618139915844,0.044452221541785734,3638.153337057849,6.528665984286517,FCC_SS
0.25,0.1,0.55,0.1,0.0,-3.1600000000000006,9.1,0.11947803145348518,1.54295477944641,9.44440606397747,0.045617978911828116,4360.117653934662,6.120986946465137,FCC_SS
0.25,0.1,0.5,0.15,0.0,-3.05,9.05,0.11947803145348518,1.7988484706657057,10.043652069198332,0.04482186966202989,4810.5800410781585,5.583378607471837,FCC_SS
0.25,0.1,0.45,0.2,0.0,-2.94,9.0,0.11947803145348518,1.9890020246294715,10.459994276467608,0.04392038251199544,5204.558716779129,5.258915851740365,FCC_SS
0.25,0.1,0.4,0.25,0.0,-2.83,8.95,0.11947803145348518,2.131554022084056,10.725008104736741,0.042906875905849816,5551.423364743327,5.031544119276283,FCC_SS
0.25,0.1,0.35,0.3,0.0,-2.72,8.9,0.11947803145348518,2.2360679774997965,10.85421237480498,0.0417731971484108,5853.493169846574,4.854151342456658,FCC_SS
0.25,0.1,0.3,0.35,0.0,-2.61,8.85,0.11947803145348518,2.3081368872676293,10.85421237480498,0.04050925820105815,6108.509519820803,4.702586070470971,FCC_SS
0.25,0.1,0.25,0.4,0.0,-2.5,8.8,0.11947803145348518,2.351152052861989,10.725008104736744,0.03910242959203427,6309.951268340816,4.56159698037458,FCC_SS
0.25,0.1,0.2,0.45,0.0,-2.39,8.75,0.11947803145348518,2.3670947925978765,10.459994276467608,0.037536648758246895,6446.026179956199,4.418916517064282,FCC_SS
0.25,0.1,0.15,0.5,0.0,-2.2800000000000002,8.7,0.11947803145348518,2.35690707212635,10.043652069198332,0.03579106033634655,6496.877304498754,4.261369566911762,FCC_SS
0.25,0.1,0.1,0.55,0.0,-2.17,8.65,0.11947803145348518,2.320637395863652,9.44440606397747,0.03383784863137726,6427.6364495784,4.069746562220947,FCC_SS
0.25,0.15,0.5,0.1,0.0,-3.8,8.950000000000001,0.13883443376914817,1.548524191717577,10.043652069198332,0.04901785389018979,3828.2172781649647,6.485951025445855,FCC_SS
0.25,0.15,0.45,0.15,0.0,-3.66,8.9,0.13883443376914817,1.7914560825555925,10.601256195497164,0.04800781186432053,4201.109832226527,5.917675738036512,FCC_SS
0.25,0.15,0.4,0.2,0.0,-3.52,8.85,0.13883443376914817,1.9714174040819665,10.97131142714031,0.04689083066016207,4526.912703630281,5.565189494839293,FCC_SS
0.25,0.15,0.35,0.25,0.0,-3.38,8.8,0.13883443376914817,2.1050951941433214,11.18422368456581,0.0456590626272594,4812.525126281808,5.312930130514731,FCC_SS
0.25,0.15,0.3,0.3,0.0,-3.2399999999999998,8.75,0.13883443376914817,2.2013828586848043,11.253835265199426,0.04430293444005708,5058.668419826063,5.112166300741945,FCC_SS
0.25,0.15,0.25,0.35,0.0,-3.0999999999999996,8.7,0.13883443376914817,2.2654786872069472,11.18422368456581,0.042810629521183134,5261.636071474445,4.936803752656161,FCC_SS
0.25,0.15,0.2,0.4,0.0,-2.96,8.65,0.13883443376914817,2.300487717798644,10.97131142714031,0.041167341424969355,5413.007840606659,4.769124104535038,FCC_SS
0.25,0.15,0.15,0.45,0.0,-2.8200000000000003,8.6,0.13883443376914817,2.3081388502097395,10.601256195497164,0.03935416115228476,5497.615978828033,4.592988933284422,FCC_SS
0.25,0.15,0.1,0.5,0.0,-2.6799999999999997,8.55,0.13883443376914817,2.289108553489668,10.043652069198332,0.03734635189680512,5488.031376915686,4.387582255060437,FCC_SS
0.25,0.2,0.45,0.1,0.0,-4.28,8.8,0.15321553446044558,1.5495032701332587,10.459994276467608,0.05138093031466046,3514.240366786588,6.750546757844557,FCC_SS
0.25,0.2,0.4,0.15,0.0,-4.11,8.75,0.15321553446044558,1.7801140470742085,10.97131142714031,0.05015974481593777,3843.8296568152527,6.163263216293773,FCC_SS
